-8.6949	-4.082	0
-8.6404	-3.8583	0
-7.7067	-1.4747	0
-8.8129	-3.2713	0
-8.054	-3.5172	0
-8.2949	-3.5136	0
-10.1359	-4.3911	0
-8.0438	-2.7903	0
-9.8296	-4.4472	0
-9.0979	-4.4651	0
-7.0911	-3.2693	0
-7.9824	-2.7014	0
-9.676	-3.8413	0
-7.8577	-2.2148	0
-8.1575	-4.0935	0
-8.9737	-2.7698	0
-8.0509	-3.5926	0
-7.7241	-1.5435	0
-8.9177	-4.1208	0
-8.1339	-1.8072	0
-10.4918	-4.1682	0
-7.6423	-2.8717	0
-7.6268	-2.6774	0
-8.5916	-3.3284	0
-7.2001	-1.647	0
-8.7597	-3.6752	0
-8.3488	-2.6124	0
-7.7484	-2.8412	0
-8.9763	-4.5208	0
-7.6932	-2.2757	0
-10.0336	-5.0402	0
-8.8523	-4.0334	0
-9.0319	-4.0481	0
-8.1357	-3.3417	0
-8.8645	-3.9487	0
-9.2368	-3.6243	0
-9.4336	-3.6563	0
-8.1812	-2.2722	0
-8.4073	-2.7209	0
-9.5077	-4.4207	0
-8.7803	-4.7516	0
-8.8146	-3.3217	0
-8.9742	-4.9102	0
-9.3133	-3.8116	0
-8.7404	-4.7963	0
-7.9517	-3.8081	0
-10.0591	-4.7811	0
-8.3652	-3.4423	0
-6.9997	-2.6844	0
-9.6565	-5.1123	0
-8.6666	-3.6841	0
-8.1594	-3.0788	0
-7.9915	-1.5191	0
-9.1181	-2.3223	0
-9.0938	-4.3433	0
-8.1405	-3.3326	0
-8.0252	-4.6527	0
-8.4477	-3.6339	0
-8.9976	-4.7722	0
-8.6663	-3.3259	0
-7.9583	-2.8708	0
-9.2526	-4.4625	0
-10.3672	-4.5457	0
-7.4694	-3.1481	0
-8.5958	-4.77	0
-9.2228	-3.5678	0
-8.213	-2.679	0
-9.2124	-3.5818	0
-8.6458	-3.3193	0
-9.3535	-5.3952	0
-7.7677	-2.0951	0
-9.0583	-2.9854	0
-7.4267	-3.7908	0
-8.6899	-2.9189	0
-7.2904	-2.1704	0
-8.3441	-3.6416	0
-8.173	-3.1774	0
-9.3014	-3.2596	0
-9.2968	-3.598	0
-9.5805	-4.4973	0
-8.4922	-3.6588	0
-8.3434	-2.4114	0
-7.8601	-2.9798	0
-9.0444	-3.7836	0
-8.8855	-4.3957	0
-7.2864	-1.3362	0
-8.7774	-4.021	0
-9.301	-3.6891	0
-8.1987	-3.1575	0
-7.0521	-1.3489	0
-7.0995	-3.1626	0
-8.2623	-4.1333	0
-7.1636	-2.0783	0
-8.5097	-2.112	0
-8.3989	-2.1271	0
-7.5883	-3.067	0
-8.5707	-5.22	0
-8.5872	-3.4962	0
-7.2104	-2.7155	0
-8.9076	-3.922	0
-8.7021	-2.9925	0
-8.7768	-2.2537	0
-7.7912	-2.8947	0
-8.6344	-2.0237	0
-9.0455	-4.8635	0
-7.7881	-2.7239	0
-6.2527	-7.3904	1
-6.6567	-7.7177	1
-7.2495	-9.649	1
-6.8133	-9.8009	1
-6.9222	-8.6593	1
-6.2704	-7.7496	1
-5.9664	-8.9705	1
-6.3886	-8.0509	1
-5.635	-7.9435	1
-6.2244	-6.9764	1
-6.2543	-7.5563	1
-5.7774	-7.7589	1
-6.7303	-7.1519	1
-6.6655	-8.1811	1
-6.5772	-8.695	1
-6.2179	-7.717	1
-6.3771	-7.8098	1
-6.8651	-6.597	1
-6.3038	-8.5128	1
-6.0965	-7.5981	1
-6.8118	-8.2628	1
-6.414	-8.1561	1
-6.071	-8.1618	1
-6.4396	-8.3427	1
-6.0797	-6.3824	1
-6.8439	-7.4683	1
-6.1597	-9.159	1
-6.6134	-9.1622	1
-6.7113	-9.0156	1
-6.3764	-8.714	1
-6.36	-8.2655	1
-5.8738	-8.306	1
-6.8958	-8.3918	1
-6.3994	-8.5968	1
-6.4926	-8.3369	1
-6.3834	-7.4508	1
-6.6475	-8.4403	1
-6.6404	-7.8121	1
-6.6648	-8.5958	1
-6.3048	-8.2296	1
-6.2905	-9.5073	1
-6.6919	-6.904	1
-7.0642	-8.7905	1
-6.7786	-7.2641	1
-6.2672	-6.4557	1
-6.3685	-7.5431	1
-6.4568	-8.1298	1
-5.5793	-8.7831	1
-6.3834	-7.9065	1
-7.5873	-8.9768	1
-6.0913	-7.9307	1
-6.614	-8.0534	1
-6.3274	-8.3955	1
-6.2815	-8.0773	1
-6.5909	-7.17	1
-6.397	-7.1747	1
-6.3579	-7.276	1
-6.0353	-7.8804	1
-6.3622	-8.4415	1
-6.2063	-6.6711	1
-6.3095	-9.1683	1
-6.4605	-6.9259	1
-6.3039	-7.2778	1
-5.8889	-9.0452	1
-6.6779	-8.2725	1
-6.8517	-7.5901	1
-5.9659	-8.5252	1
-5.8507	-7.6339	1
-6.0709	-8.6998	1
-6.8537	-7.4727	1
-6.3122	-8.6201	1
-6.308	-9.512	1
-6.0686	-7.1344	1
-6.2547	-7.3752	1
-6.9944	-7.3595	1
-6.1454	-7.7688	1
-6.6522	-7.5576	1
-7.1128	-8.1851	1
-7.051	-7.9222	1
-6.4658	-8.2552	1
-6.222	-9.6898	1
-6.0043	-7.1856	1
-5.7422	-7.531	1
-6.811	-7.823	1
-6.2881	-9.8493	1
-7.0974	-7.127	1
-6.5864	-6.7685	1
-6.1887	-8.5452	1
-6.2779	-8.668	1
-6.8474	-8.7294	1
-6.5467	-8.1319	1
-6.4428	-7.519	1
-5.9486	-7.4455	1
-6.3701	-9.1431	1
-6.5376	-8.0005	1
-6.7667	-8.3268	1
-6.2183	-7.5392	1
3.869	-1.2616	2
6.1233	-3.2891	2
7.0846	-2.5392	2
5.683	-1.7622	2
6.0357	-2.2744	2
7.105	-3.0691	2
7.0016	-3.5715	2
4.4374	-1.7125	2
6.5594	-2.2279	2
5.0867	-1.3597	2
6.7108	-2.5613	2
7.6558	-2.439	2
2.3796	-0.4309	2
6.1954	-2.6076	2
4.9414	-1.7987	2
7.0725	-3.057	2
4.0398	-1.0353	2
6.7089	-2.5142	2
6.9155	-1.491	2
3.9136	-1.4357	2
6.4434	-3.1119	2
6.8145	-2.3347	2
6.8836	-2.847	2
5.3702	-2.3829	2
5.2758	-1.2951	2
7.2084	-2.3192	2
4.6828	-1.7427	2
5.5868	-1.4655	2
6.3647	-2.8962	2
5.3618	-2.2459	2
5.0459	-2.1509	2
7.6021	-1.5255	2
5.0762	-1.5773	2
8.0695	-5.2841	2
6.2305	-2.3133	2
5.5125	-1.355	2
4.7246	-2.1725	2
3.9731	-0.2866	2
4.1901	-2.2296	2
4.5012	-2.4986	2
5.3809	-2.3201	2
4.455	-2.5825	2
4.9816	-1.1484	2
8.3782	3.6608	3
9.4014	3.9032	3
8.8168	3.1049	3
7.7299	4.3444	3
8.0896	4.1723	3
7.9985	3.7386	3
8.5024	3.9184	3
8.7883	4.1473	3
8.528	3.9626	3
8.8394	3.5856	3
8.6722	3.7218	3
8.4373	3.4414	3
8.0816	3.3194	3
8.616	3.9928	3
8.6213	3.4264	3
7.7052	4.3872	3
8.5513	3.638	3
9.154	3.9158	3
9.0627	3.9409	3
8.1965	3.6096	3
8.8451	3.8899	3
8.5018	3.2248	3
7.8262	4.1169	3
9.3441	3.7928	3
8.739	3.7511	3
9.0102	3.9308	3
7.762	4.5485	3
8.3299	3.7278	3
9.1109	4.0027	3
8.2609	4.6522	3
8.8141	3.9108	3
9.5271	3.0	3
9.5581	3.2735	3
9.1069	3.6858	3
8.1028	3.8	3
8.1763	4.3485	3
7.854	4.3455	3
9.6218	3.1702	3
8.5164	3.1653	3
8.9047	3.716	3
9.902	3.3544	3
8.8421	3.5572	3
10.464	3.0689	3
9.6001	3.4674	3
8.7255	3.4578	3
9.5052	3.6574	3
9.235	3.2104	3
8.9606	3.9202	3
8.4128	3.4297	3
8.1537	3.021	3
8.811	4.3289	3
7.9288	3.3354	3
8.6127	3.0231	3
9.209	3.0231	3
8.7822	3.3195	3
9.4924	3.8182	3
9.3153	3.57	3
9.7838	2.9627	3
9.5049	3.5036	3
8.3139	4.3071	3
8.8124	3.0431	3
9.171	3.6479	3
8.1722	4.4865	3
8.4082	4.4406	3
8.3416	4.3521	3
9.6778	3.6089	3
8.341	3.7664	3
9.5382	3.8894	3
8.145	4.4808	3
9.9528	3.2373	3
-7.2968	1.2507	4
-7.7893	2.4595	4
-9.2634	6.6316	4
-7.19	3.748	4
-7.1573	5.2343	4
-7.6185	4.5827	4
-8.1792	7.2939	4
-9.3466	5.6071	4
-8.6414	5.1062	4
-9.7267	4.9749	4
-7.0001	1.2718	4
-6.5171	2.3571	4
-8.1065	5.1673	4
-8.3233	3.9604	4
-6.3785	1.0738	4
-9.2017	4.3398	4
-9.6702	4.3045	4
-8.4924	4.0312	4
-11.0908	7.325	4
-9.0391	5.4386	4
-8.3289	6.5322	4
-7.9545	3.1619	4
-8.878	5.3193	4
-6.3602	1.0038	4
-8.2349	4.5687	4
-8.6949	2.8299	4
-9.0413	4.8523	4
-6.3544	3.8232	4
-10.7497	8.0431	4
-8.2912	3.7583	4
-6.5361	3.3529	4
-7.558	4.1397	4
-8.9757	4.6885	4
-8.4669	5.5187	4
-8.242	2.7486	4
-9.5414	5.7087	4
-6.5033	3.3871	4
-9.231	5.0954	4
-8.1492	3.3524	4
-8.3133	4.1522	4
-6.7897	1.7439	4
-9.1252	4.8685	4
-9.1826	5.8613	4
-9.0947	3.8234	4
-7.8778	1.7011	4
-6.7224	3.544	4
-7.6279	6.5557	4
-8.9836	5.1745	4
-7.4371	3.7463	4
-7.1463	4.7597	4
-9.1904	6.5206	4
-7.6239	2.7104	4
-7.8747	3.8431	4
-9.0597	4.4423	4
-9.3095	4.8978	4
-6.7385	2.9543	4
-6.9414	3.2958	4
-9.791	4.7992	4
-9.1906	5.7073	4
-7.2258	3.4246	4
-7.5767	6.1704	4
-7.1703	4.428	4
-8.1244	2.1878	4
-9.0775	3.625	4
-8.7469	5.5092	4
-10.3911	5.9475	4
-8.8106	6.3905	4
-9.6425	7.8694	4
-8.8967	6.6652	4
-9.251	4.4753	4
-5.5303	3.0891	4
-8.2568	7.7821	4
-7.0956	4.2832	4
-8.6573	5.1277	4
-7.2665	3.1408	4
-8.0188	4.4429	4
-8.0343	4.7789	4
-7.7584	2.9028	4
-7.9614	4.8735	4
-7.7572	3.997	4
-8.1417	4.0657	4
-6.8351	3.7072	4
-8.9678	4.2289	4
-9.6731	6.1418	4
-8.3875	3.9498	4
-1.7888	-0.7045	5
-2.3228	-0.7853	5
-2.0792	-2.2156	5
-1.345	-1.6418	5
-1.0505	-1.5724	5
-0.8572	-2.4515	5
-1.242	-0.3341	5
-1.8397	-2.1033	5
-3.5193	-1.1344	5
-2.7648	-0.1832	5
-1.0237	-0.7464	5
-2.8226	-0.8806	5
-2.9109	-1.2491	5
0.1546	-2.1089	5
0.4118	-1.3917	5
-4.0552	-0.7981	5
0.2615	-2.6485	5
-0.715	-2.0514	5
-1.6886	-0.9951	5
-2.6248	-1.3132	5
-1.8927	-0.7086	5
-1.6808	-0.2187	5
0.3446	-1.2913	5
-1.473	-1.5355	5
-2.7937	-0.4012	5
-1.1901	-1.0514	5
-2.3432	-1.3543	5
-2.061	-0.8079	5
-1.6243	-1.5108	5
-0.7805	-0.2295	5
-1.9306	-2.2207	5
-1.4863	-0.7878	5
-1.1297	-0.9249	5
-2.5628	-1.1264	5
-1.2648	-0.7951	5
0.412	-1.4504	5
-0.2936	-1.8678	5
-2.8325	-0.3487	5
-1.715	-0.2868	5
-1.4005	-0.8339	5
-3.1745	-0.1663	5
-1.6282	-1.7468	5
-3.4962	0.2854	5
0.4732	-1.7784	5
-3.1102	-0.9893	5
-0.9793	-0.8106	5
-0.7707	-0.4683	5
-1.7948	-1.3299	5
-1.8322	-1.2209	5
-1.6008	-2.083	5
-0.9765	-8.3537	6
-1.7986	-9.2366	6
-2.6192	-8.7896	6
-1.098	-8.3581	6
-1.097	-8.927	6
-1.1497	-8.3296	6
-1.0051	-8.2726	6
-0.4112	-8.3537	6
-1.5083	-9.1407	6
-1.7541	-9.397	6
-1.349	-8.9868	6
-2.1207	-9.7386	6
-0.7907	-8.8815	6
-1.5469	-8.1996	6
-1.0785	-8.6505	6
-0.8233	-9.2895	6
-1.3413	-9.3465	6
-1.5838	-8.5825	6
-0.9527	-8.9524	6
-1.1149	-8.5033	6
-1.021	-9.253	6
-0.7096	-8.5482	6
-1.5384	-8.8012	6
-1.4332	-8.8793	6
-0.7229	-8.2202	6
-1.8151	-9.0803	6
-0.6652	-8.1748	6
-1.1455	-8.9824	6
-2.279	-9.2531	6
-2.4182	-9.7031	6
-1.3778	-8.5962	6
-1.4404	-8.4957	6
-1.578	-9.3632	6
-2.1598	-9.2784	6
-1.6162	-8.5073	6
-1.6956	-8.9474	6
-1.6434	-8.8184	6
-0.975	-8.1536	6
-0.9098	-8.5198	6
-1.0526	-9.207	6
-2.2954	-9.5211	6
-1.1309	-8.6358	6
-1.7777	-9.4052	6
-1.528	-8.3081	6
-0.7077	-8.2541	6
-1.2384	-8.7641	6
-1.4952	-9.1511	6
-2.2343	-9.7319	6
-2.0492	-9.4285	6
-0.665	-8.283	6
-0.8124	-8.4487	6
-1.0919	-8.385	6
-1.2646	-9.4799	6
-1.9089	-9.8662	6
-1.2217	-9.0606	6
-1.23	-8.6466	6
-2.3348	-9.26	6
-1.5191	-9.2005	6
-1.0656	-8.6409	6
-1.5974	-8.7245	6
-2.0274	-9.1221	6
-1.54	-8.9807	6
-0.8987	-8.2778	6
-1.248	-9.1176	6
-1.2162	-8.5343	6
-1.4719	-8.3832	6
-1.3674	-8.8107	6
-0.9423	-9.1507	6
-2.2814	-9.3143	6
-0.8141	-8.4917	6
-2.246	-9.7655	6
-1.5591	-8.8939	6
-2.2238	-9.324	6
-1.4965	-8.6703	6
-1.2399	-8.593	6
-1.8959	-9.2458	6
-1.9119	-9.7532	6
-1.8897	-9.4458	6
-1.4045	-8.6766	6
-1.3623	-8.5927	6
-2.6835	-9.823	6
-0.4267	-8.5621	6
-1.565	-8.775	6
-1.3953	-8.3931	6
-0.5834	-8.7077	6
9.4626	0.8997	7
6.4368	-0.2398	7
9.058	-0.1498	7
9.0652	1.3624	7
9.9366	0.9136	7
8.0197	0.5494	7
7.8255	-0.4753	7
9.0308	-0.2519	7
8.7487	-0.3	7
8.8627	1.5339	7
8.2401	0.9198	7
9.8356	-0.5514	7
10.446	-0.8203	7
8.4116	0.6889	7
8.5309	0.8093	7
9.2427	0.4659	7
8.0902	-0.4624	7
9.9512	0.2851	7
9.8023	-0.5481	7
10.7828	1.093	7
9.0691	1.4433	7
10.132	-0.0137	7
8.8555	-0.1375	7
9.1486	0.4181	7
7.8433	1.0566	7
7.9531	1.8931	7
7.5231	1.2912	7
9.2961	0.0831	7
9.6166	0.4003	7
10.4883	0.6877	7
9.0314	0.4675	7
8.366	0.3994	7
9.9166	0.2942	7
9.381	0.8772	7
9.9834	0.7243	7
9.2345	0.6512	7
7.4717	0.8444	7
9.3864	0.2662	7
9.2457	0.2318	7
7.4398	1.9656	7
9.1721	0.4298	7
8.6641	0.594	7
9.0132	1.2277	7
9.8718	-0.0161	7
7.8499	0.1709	7
7.9726	-0.2311	7
6.868	0.5657	7
9.095	0.6593	7
9.8831	0.8877	7
9.9615	0.1172	7
8.7368	0.3821	7
8.0112	-0.5625	7
8.8003	0.8466	7
7.7347	0.438	7
8.9666	0.2196	7
9.3362	-0.3265	7
8.1917	-0.3889	7
9.5485	-0.6246	7
9.8303	1.1314	7
7.3338	0.8279	7
11.1239	1.0438	7
8.6832	0.4112	7
8.1868	0.8729	7
7.9586	0.7838	7
8.8505	-0.5233	7
5.7564	0.5853	7
10.1988	1.1124	7
8.4051	0.6228	7
10.8721	-0.0288	7
7.7964	0.7356	7
8.9372	1.0446	7
7.5512	0.6092	7
8.9817	0.8028	7
8.5884	0.2444	7
8.2658	1.2728	7
7.9796	0.8362	7
8.5938	0.1902	7
11.1606	0.8212	7
9.486	0.9392	7
11.5579	0.3254	7
8.8362	-0.1568	7
10.0052	0.09	7
9.0663	1.3648	7
9.9112	-0.5041	7
7.9258	0.5071	7
10.066	0.7734	7
6.9997	0.1832	7
8.4961	1.4264	7
8.8517	0.8792	7
8.5257	0.3646	7
8.0877	0.5216	7
10.2441	0.649	7
10.0589	1.2529	7
9.62	1.3191	7
7.5775	0.0136	7
10.5342	0.0272	7
8.6397	-0.1842	7
7.0324	0.2897	7
8.6969	1.085	7
8.772	0.4221	7
7.9144	1.2461	7
8.5957	0.3247	7
7.9473	0.5796	7
8.0307	1.0989	7
8.9984	0.6589	7
9.8662	0.128	7
7.8803	0.5658	7
8.9641	1.7147	7
-2.0758	9.148	8
-2.8567	9.0842	8
-3.6157	10.1832	8
-3.9252	10.5261	8
-2.4842	8.6407	8
-2.6316	8.487	8
-3.1764	8.9702	8
-1.8348	8.2729	8
-3.6471	9.8437	8
-2.5626	9.4864	8
-2.3695	9.1847	8
-4.5081	10.7892	8
-3.6818	10.2309	8
-2.6336	8.5094	8
-2.2205	7.9654	8
-2.5223	8.4906	8
-3.6165	10.9958	8
-3.6736	9.7112	8
-3.0866	9.7857	8
-4.5511	9.1578	8
-3.9304	10.1555	8
-2.1426	8.3516	8
-3.1547	8.8028	8
-3.1146	8.5229	8
-2.13	8.6188	8
-3.0652	8.9181	8
-5.7652	11.7241	8
-4.5836	9.7509	8
-2.2113	9.523	8
-3.1813	8.6386	8
-3.2884	9.5637	8
-4.1438	10.4279	8
-2.2412	10.1961	8
-2.9483	8.6914	8
-4.3531	10.1408	8
-3.9782	9.7214	8
-2.5677	8.3764	8
-4.5538	10.342	8
-5.0741	10.1523	8
-5.5809	10.3098	8
-2.8943	9.412	8
-2.6235	9.2409	8
-3.843	10.4156	8
-2.8602	9.8852	8
-4.3994	11.0475	8
-2.707	8.618	8
-4.8741	9.8561	8
-3.2187	9.5914	8
-2.9299	8.6148	8
-2.4148	9.8261	8
-1.3184	9.8993	8
-3.2791	9.9473	8
-2.4489	8.4478	8
-0.9746	7.5185	8
-2.1767	10.0941	8
-2.5846	9.3844	8
-3.8226	8.7697	8
-3.3236	11.4401	8
-2.5474	9.2459	8
-3.1754	9.2511	8
-3.3672	9.8208	8
-3.2727	8.963	8
